field_1,field_2,field_3,field_4,field_5,NIR_count,NIR_mean,NIR_median,R_count,R_mean,R_median,RE_count,RE_mean,RE_median,B_count,B_mean,B_median,G_count,G_mean,G_median
486,765033.856000000028871,6308764.600999999791384,20.757999999999999,0.000000000000000,240.000000000000000,13017.416666666666060,12555.500000000000000,240.000000000000000,9798.674999999999272,9274.500000000000000,240.000000000000000,15531.070833333333212,14314.500000000000000,240.000000000000000,48.337499999999999,39.000000000000000,240.000000000000000,12205.866666666666788,11527.500000000000000
487,765035.399000000092201,6308762.001000000163913,20.725000000000001,0.000000000000000,242.000000000000000,11895.177685950413434,11425.000000000000000,242.000000000000000,8951.450413223141368,8718.000000000000000,242.000000000000000,13906.123966942148400,13136.000000000000000,242.000000000000000,46.578512396694215,44.000000000000000,242.000000000000000,11143.458677685950533,10732.500000000000000
488,765035.611999999964610,6308763.020999999716878,20.754999999999999,0.000000000000000,241.000000000000000,13233.614107883817269,12378.000000000000000,241.000000000000000,9682.535269709544082,9422.000000000000000,241.000000000000000,15624.556016597513008,14319.000000000000000,241.000000000000000,49.755186721991699,43.000000000000000,241.000000000000000,12440.867219917012335,11775.000000000000000
489,765036.419999999925494,6308760.127000000327826,20.704000000000001,1.000000000000000,241.000000000000000,13336.340248962655096,12423.000000000000000,241.000000000000000,11628.647302904562821,11434.000000000000000,241.000000000000000,16171.439834024893571,14543.000000000000000,241.000000000000000,55.589211618257259,53.000000000000000,241.000000000000000,13053.850622406640468,12357.000000000000000
490,765036.329999999958090,6308756.764999999664724,20.748000000000001,1.000000000000000,243.000000000000000,14724.390946502058796,13099.000000000000000,243.000000000000000,9256.884773662552107,8622.000000000000000,243.000000000000000,17269.144032921809412,14854.000000000000000,243.000000000000000,45.139917695473251,40.000000000000000,243.000000000000000,12740.637860082304542,11086.000000000000000
491,765036.761999999987893,6308756.785000000149012,20.745000000000001,1.000000000000000,246.000000000000000,16079.768292682927495,14896.500000000000000,246.000000000000000,10280.861788617885395,9671.500000000000000,246.000000000000000,18931.666666666667879,16435.500000000000000,246.000000000000000,44.418699186991873,41.000000000000000,246.000000000000000,13937.195121951219335,12459.000000000000000
492,765036.969999999972060,6308752.546000000089407,20.693999999999999,2.500000000000000,244.000000000000000,13794.241803278688167,12835.500000000000000,244.000000000000000,10845.127049180327958,10223.000000000000000,244.000000000000000,17045.831967213114694,15258.500000000000000,244.000000000000000,54.770491803278688,46.000000000000000,244.000000000000000,13171.163934426229389,11968.000000000000000
493,765037.008999999961816,6308743.902999999001622,20.669000000000000,6.000000000000000,242.000000000000000,15605.107438016528249,14488.000000000000000,242.000000000000000,10957.760330578512367,10505.000000000000000,242.000000000000000,19034.198347107438167,16876.000000000000000,242.000000000000000,55.578512396694215,48.000000000000000,242.000000000000000,13911.789256198346266,12336.500000000000000
494,765036.930999999865890,6308739.462000000290573,20.681999999999999,4.000000000000000,241.000000000000000,15977.199170124480588,15585.000000000000000,241.000000000000000,10376.385892116182731,10289.000000000000000,241.000000000000000,18809.024896265560528,18327.000000000000000,241.000000000000000,52.917012448132787,51.000000000000000,241.000000000000000,13798.278008298755594,13208.000000000000000
495,765037.386999999987893,6308729.331000000238419,20.641999999999999,9.000000000000000,245.000000000000000,20078.934693877552490,19357.000000000000000,245.000000000000000,10984.518367346938248,10832.000000000000000,245.000000000000000,23034.502040816325461,21838.000000000000000,245.000000000000000,54.567346938775501,50.000000000000000,245.000000000000000,15724.416326530612423,15161.000000000000000
496,765037.537000000011176,6308726.157999999821186,20.606000000000002,18.000000000000000,245.000000000000000,7217.293877551020159,6754.000000000000000,245.000000000000000,14438.032653061223755,14937.000000000000000,245.000000000000000,10156.746938775508170,9994.000000000000000,245.000000000000000,41.669387755102044,38.000000000000000,245.000000000000000,10388.318367346939340,10489.000000000000000
497,765038.331000000005588,6308720.225999999791384,20.649000000000001,4.000000000000000,246.000000000000000,13030.686991869919439,12731.000000000000000,246.000000000000000,9303.089430894309771,9250.000000000000000,246.000000000000000,15175.589430894309771,14742.000000000000000,246.000000000000000,47.650406504065039,41.000000000000000,246.000000000000000,11880.056910569106549,11727.000000000000000
498,765039.253999999957159,6308716.980999999679625,20.638000000000002,4.000000000000000,241.000000000000000,17492.132780082985846,17111.000000000000000,241.000000000000000,11277.796680497925990,11142.000000000000000,241.000000000000000,21371.925311203318415,20868.000000000000000,241.000000000000000,57.601659751037346,53.000000000000000,241.000000000000000,15815.278008298755594,15593.000000000000000
499,765040.015000000013970,6308711.885999999940395,20.536999999999999,18.000000000000000,243.000000000000000,9430.049382716049877,9315.000000000000000,243.000000000000000,12624.144032921811231,12880.000000000000000,243.000000000000000,13300.218106995884227,12770.000000000000000,243.000000000000000,53.864197530864203,47.000000000000000,243.000000000000000,12250.786008230452353,11673.000000000000000
500,765041.452999999979511,6308708.115000000223517,20.593000000000000,3.500000000000000,242.000000000000000,19576.144628099173133,19287.500000000000000,242.000000000000000,9871.516528925620150,9583.500000000000000,242.000000000000000,21614.483471074381669,21088.000000000000000,242.000000000000000,46.809917355371901,45.000000000000000,242.000000000000000,15075.628099173552982,14785.500000000000000
501,765043.025999999954365,6308703.792000001296401,20.594999999999999,4.000000000000000,242.000000000000000,18152.016528925618331,16579.500000000000000,242.000000000000000,10785.417355371901067,10146.000000000000000,242.000000000000000,21304.921487603307469,18636.000000000000000,242.000000000000000,46.913223140495866,34.000000000000000,242.000000000000000,15601.524793388429316,13712.000000000000000
502,765043.057999999960884,6308698.694000000134110,20.541000000000000,6.000000000000000,243.000000000000000,17822.094650205759535,17526.000000000000000,243.000000000000000,10583.320987654320561,10441.000000000000000,243.000000000000000,21094.374485596708837,20705.000000000000000,243.000000000000000,53.753086419753089,49.000000000000000,243.000000000000000,15493.432098765433693,15182.000000000000000
503,765042.858000000007451,6308695.269999999552965,20.425000000000001,23.000000000000000,243.000000000000000,12940.502057613168290,12666.000000000000000,243.000000000000000,17314.600823045268044,16475.000000000000000,243.000000000000000,16621.320987654322380,16021.000000000000000,243.000000000000000,79.049382716049379,73.000000000000000,243.000000000000000,15593.761316872427415,15210.000000000000000
504,765038.069000000017695,6308682.057000000029802,20.526000000000000,8.000000000000000,241.000000000000000,8502.605809128630426,8209.000000000000000,241.000000000000000,10383.688796680497035,10432.000000000000000,241.000000000000000,11427.771784232365462,10768.000000000000000,241.000000000000000,49.709543568464731,45.000000000000000,241.000000000000000,10914.373443983402467,10380.000000000000000
505,765049.157000000006519,6308671.281999998725951,20.439000000000000,17.000000000000000,242.000000000000000,7507.793388429750848,7482.500000000000000,242.000000000000000,11603.194214876033584,11656.000000000000000,242.000000000000000,9768.128099173552982,9654.000000000000000,242.000000000000000,46.983471074380162,46.000000000000000,242.000000000000000,9917.888429752065349,9914.000000000000000
506,765051.288999999989755,6308665.824000000022352,20.582000000000001,0.000000000000000,244.000000000000000,13865.368852459016125,13245.000000000000000,244.000000000000000,10783.668032786885306,10589.000000000000000,244.000000000000000,17521.381147540982056,16317.000000000000000,244.000000000000000,54.139344262295083,45.000000000000000,244.000000000000000,14712.250000000000000,14088.500000000000000
507,765053.873000000021420,6308666.741999999620020,20.626000000000001,0.000000000000000,241.000000000000000,14671.585062240663319,13864.000000000000000,241.000000000000000,10301.170124481328457,9809.000000000000000,241.000000000000000,18176.286307053942437,16556.000000000000000,241.000000000000000,50.199170124481327,43.000000000000000,241.000000000000000,14540.037344398340792,13711.000000000000000
508,765055.045000000041910,6308664.364999999292195,20.573000000000000,0.000000000000000,241.000000000000000,17122.203319502074010,16488.000000000000000,241.000000000000000,11244.966804979252629,11168.000000000000000,241.000000000000000,20763.751037344398355,19617.000000000000000,241.000000000000000,58.099585062240664,56.000000000000000,241.000000000000000,15951.526970954357239,15402.000000000000000
509,765055.494999999995343,6308663.651999999769032,20.562000000000001,0.000000000000000,241.000000000000000,17214.053941908714478,17106.000000000000000,241.000000000000000,10253.834024896264964,10274.000000000000000,241.000000000000000,20359.560165975104610,20048.000000000000000,241.000000000000000,59.066390041493776,56.000000000000000,241.000000000000000,15596.352697095437179,15464.000000000000000
510,765056.831000000122003,6308662.440999999642372,20.542000000000002,0.000000000000000,244.000000000000000,14913.274590163933681,14407.500000000000000,244.000000000000000,9384.536885245901431,9053.500000000000000,244.000000000000000,17138.500000000000000,15790.500000000000000,244.000000000000000,49.766393442622949,42.000000000000000,244.000000000000000,13197.954918032786736,12250.500000000000000
511,765058.192000000039116,6308661.952999999746680,20.535000000000000,0.000000000000000,242.000000000000000,15205.644628099173133,15077.500000000000000,242.000000000000000,12207.690082644629001,12440.500000000000000,242.000000000000000,18796.074380165286129,18639.000000000000000,242.000000000000000,70.024793388429757,67.500000000000000,242.000000000000000,15259.818181818181984,15390.500000000000000
512,765055.184999999939464,6308662.192000000737607,20.526000000000000,3.000000000000000,248.000000000000000,18757.129032258064399,18020.000000000000000,248.000000000000000,11382.286290322581408,11155.500000000000000,248.000000000000000,23159.830645161291613,22033.000000000000000,248.000000000000000,60.064516129032256,58.000000000000000,248.000000000000000,17793.576612903227215,17131.500000000000000
513,765059.684000000008382,6308660.615000000223517,20.535000000000000,1.000000000000000,240.000000000000000,17557.291666666667879,17149.500000000000000,240.000000000000000,10186.149999999999636,10164.500000000000000,240.000000000000000,21118.687500000003638,20745.500000000000000,240.000000000000000,55.854166666666664,52.000000000000000,240.000000000000000,16062.045833333333576,16138.000000000000000
