field_1,field_2,field_3,field_4,field_5,G_count,G_mean,G_median,G_stdev,G_min,G_max,B_count,B_mean,B_median,B_stdev,B_min,B_max,R_count,R_mean,R_median,R_stdev,R_min,R_max,RE_count,RE_mean,RE_median,RE_stdev,RE_min,RE_max,NIR_count,NIR_mean,NIR_median,NIR_stdev,NIR_min,NIR_max
328,772017.17,6306953.875,21.876,"11",9,0.00366708152513537,0.00368865835480392,0.000181119325529809,0.00326761254109442,0.00387751986272633,9,80.1571968926324,79.8322525024414,4.36553599162895,71.4999313354492,87.4252853393555,9,0.00198534127169599,0.00199672090820968,6.93082520071375e-05,0.00183490896597505,0.00208950345404446,9,0.00871605964170562,0.00871270336210728,0.000580604740506549,0.00787118449807167,0.00974025577306747,9,0.0127581905366646,0.0125142307952046,0.000788864589629742,0.0117031568661332,0.0140465414151549
329,772022.208,6306960.561,21.909,"3",9,0.00320829275167651,0.00326896156184375,0.000156338927903285,0.00287057855166495,0.00340770254842937,9,69.2141282823351,68.8618927001953,3.13144123753076,64.9063186645508,74.779541015625,9,0.00197340932209045,0.00196743523702025,6.34416808839901e-05,0.00188408908434212,0.0020720271859318,9,0.00799774595846733,0.00824346486479044,0.000624204526489109,0.00684601906687021,0.00866362918168306,9,0.0124789687494437,0.0128749990835786,0.00124039560640809,0.0100501738488674,0.0138584012165666
330,772023.62,6306962.777,21.827,"10",12,0.00290056087154274,0.00272756023332477,0.000416407769231148,0.00240419222973287,0.00372088886797428,12,62.9131669998169,60.8421878814697,8.80107058704659,50.9589157104492,77.0025253295898,12,0.00201755144128886,0.00200538907665759,0.000105556218145329,0.00181137700565159,0.0021940260194242,12,0.00627897586673498,0.00586730544455349,0.00111204479789198,0.00508940499275923,0.00856879260390997,12,0.00951549046051999,0.00899916980415583,0.00156613466606435,0.00772679969668388,0.0127798467874527
331,772026.196,6306963.863,21.79,"11",11,0.00290451598861678,0.00297431042417884,0.000407949065171778,0.00229717488400638,0.00363299064338207,11,70.114502993497,70.4086227416992,5.91467562128638,62.3564071655273,81.7795257568359,11,0.00230784585106779,0.00231671775691211,5.27842517712495e-05,0.00220193876884878,0.00239736004732549,11,0.0055880745110864,0.00562921771779656,0.00111279760069112,0.00412394106388092,0.00758468126878142,11,0.00732819947668097,0.00750973541289568,0.0013283828066262,0.00546881975606084,0.00970489159226418
1263,772028.144,6306953.742,21.74,"12",9,0.00380799520967735,0.00383057678118348,0.000315900951267223,0.00326313637197018,0.00421602884307504,9,82.6126047770182,81.3991775512695,6.62151030755115,74.5488204956055,95.3751373291016,9,0.00240317967513369,0.00243398337624967,0.000132217052309458,0.00219331542029977,0.00257540098391473,9,0.0083299677612053,0.00850526709109545,0.000559554713143405,0.00710534304380417,0.00895122531801462,9,0.010933862067759,0.0110465884208679,0.00101939390424015,0.00886739324778318,0.0123059693723917
1264,772025.891,6306949.831,21.735,"9",8,0.00280418683541939,0.00282292999327183,0.000131518118945922,0.0026087355799973,0.00299413874745369,8,78.6419639587402,78.3788681030273,4.1866236613124,72.6811065673828,85.9074096679688,8,0.0022569191060029,0.00226451957132667,6.07201866361075e-05,0.00216486677527428,0.00233432766981423,8,0.00565019407076761,0.00557985529303551,0.00043088390944056,0.0051300167106092,0.00638109911233187,8,0.00777186988852918,0.00752698816359043,0.00057281963521517,0.00721928896382451,0.00865753274410963
1265,772020.716,6306942.517,21.785,"8.5",10,0.00298417378216982,0.00295774545520544,0.000292246947333535,0.00248631206341088,0.00345254922285676,10,73.7739475250244,73.0891342163086,7.11796141431306,59.5024070739746,86.7518310546875,10,0.0019591196323745,0.00195211858954281,5.42397652217111e-05,0.00187748181633651,0.0020457545761019,10,0.00687059345655143,0.00669524609111249,0.00085510004180438,0.00539476005360484,0.00817902851849794,10,0.00992592507973313,0.00985127966850996,0.00108288703256103,0.00787999387830496,0.0114527065306902
1266,772009.268,6306925.774,21.749,"8",9,0.00287274723976023,0.00308598508127034,0.000391116640953067,0.00223026517778635,0.00329324300400913,9,94.8834584554036,93.1004486083984,6.2953266205163,87.9611892700195,105.505195617676,9,0.00208468336818947,0.00208007358014584,7.23039448683435e-05,0.00197487021796405,0.00219839112833142,9,0.00626398798906141,0.0066216834820807,0.00108945580813639,0.0044265566393733,0.00751681160181761,9,0.00817844561404652,0.00874580536037683,0.0012737217823969,0.00598006602376699,0.00966682657599449
1267,772009.305,6306925.656,21.762,"8",10,0.00307607799768448,0.00306624744553119,0.000192484202556955,0.00278642727062106,0.0033583000767976,10,99.7864067077637,101.095207214355,6.24835190765087,88.7266998291016,111.343055725098,10,0.00216382516082376,0.00216188200283796,3.66863000632497e-05,0.00210267445072532,0.00222944817505777,10,0.00647489875555038,0.00660299905575812,0.000655085177521478,0.00557616027072072,0.00759966159239411,10,0.00831851111724973,0.00818695174530149,0.000827799605782789,0.00709094479680061,0.00962533243000507
1268,772002.133,6306911.838,21.825,"7.5",10,0.00273264772258699,0.00259053730405867,0.000421687333795971,0.00220504892058671,0.00338766747154295,10,93.9956604003906,94.4239959716797,4.79004458802456,82.4455032348633,100.746322631836,10,0.00205057486891747,0.00205496395938098,7.31621771965009e-05,0.00193137628957629,0.00216163997538388,10,0.0061538397334516,0.00598082155920565,0.00131042369877296,0.00439463462680578,0.00788098108023405,10,0.00827952744439244,0.00800959253683686,0.00176752236293873,0.00599059974774718,0.0107039641588926
1269,771995.017,6306903.696,21.779,"9.5",9,0.00236325188436442,0.00233330624178052,8.15478823881454e-05,0.00223763543181121,0.00249999505467713,9,97.0972934299045,94.2932510375977,5.94067111382352,89.3287658691406,105.268478393555,9,0.00237290431848831,0.0023904328700155,7.76188355022821e-05,0.00227874564006925,0.00254990346729755,9,0.0039097120364507,0.00383268063887954,0.000151668611321676,0.00374457100406289,0.00418364861980081,9,0.00472273274014394,0.00465558702126145,0.000236294362138211,0.00448659900575876,0.00530329486355186
1270,771982.157,6306887.492,21.749,"8",12,0.00273032011076187,0.00272263691294938,6.86402550173989e-05,0.00259104184806347,0.00284883519634604,12,110.925003051758,111.562511444092,2.72037869678929,106.433776855469,116.119804382324,12,0.00277189427288249,0.00276463991031051,4.65110672795119e-05,0.00270362268202007,0.00285686831921339,12,0.00469967160218706,0.00466346554458141,0.000182251365571446,0.00444393837824464,0.00506851589307189,12,0.00530751142650843,0.00527970143593848,0.000139449734028101,0.00510086212307215,0.00556593760848045
1271,771977.169,6306885.167,21.816,"6.5",12,0.00290840493592744,0.00297230912838131,0.000276910009706108,0.00246968702413142,0.00347199663519859,12,103.940265019735,104.970291137695,8.90888628926201,87.1402740478516,115.397270202637,12,0.00252887433938061,0.0025392125826329,8.00450309081813e-05,0.00243364297784865,0.00271700439043343,12,0.00540764424173782,0.00553904171101749,0.000777117299873745,0.00445210793986917,0.00692562665790319,12,0.00650526276634385,0.00640305154956877,0.00094844737807167,0.00542725017294288,0.00831938628107309
1272,771976.311,6306884.865,21.812,"6.5",9,0.00320965514725281,0.00322454329580069,8.9019929146762e-05,0.00301917712204158,0.00329899648204446,9,118.048565334744,118.192085266113,3.245658622584,113.417526245117,122.007690429688,9,0.00275442493148148,0.0027669642586261,4.63511242779211e-05,0.00266103912144899,0.0028155364561826,9,0.00573258898738358,0.00581834791228175,0.000264500228675092,0.00516218552365899,0.00606005825102329,9,0.00658696667394704,0.00664319330826402,0.000461779597752701,0.00554799800738692,0.00714591750875115
1273,771975.623,6306883.656,21.799,"5",9,0.00252935880174239,0.00251848134212196,0.000104477378753097,0.00239635119214654,0.00268339016474783,9,98.9665010240343,100.034042358398,5.74535567198432,88.9891052246094,109.207557678223,9,0.00235206444954707,0.00232125003822148,6.19247214109859e-05,0.00230119889602065,0.00250567519105971,9,0.00464481332649787,0.0045743933878839,0.000219409769681786,0.00435445923358202,0.00501382257789373,9,0.00597603365571962,0.00587605265900493,0.00029813240783904,0.00558353355154395,0.00648203538730741
1274,771975.08,6306881.988,21.834,"7",10,0.00331643060781062,0.00341144518461078,0.000241994956599826,0.00290499324910343,0.00364833720959723,10,106.832485961914,109.116832733154,5.5350564826374,94.6539001464844,112.610977172852,10,0.00230361868161708,0.00230349088087678,5.41466886488199e-05,0.00222907052375376,0.00240074819885194,10,0.00704282317310572,0.00731293810531497,0.000668496316165213,0.00600212346762419,0.00774595839902759,10,0.00927509311586618,0.00960820447653532,0.00088960700111857,0.0078283604234457,0.0103238066658378
1275,771966.041,6306868.638,21.787,"6",9,0.00270831000266804,0.00270467298105359,5.63772221056832e-05,0.00259464676491916,0.00280695129185915,9,126.398143344455,126.640113830566,0.505364049233159,125.712852478027,127.048980712891,9,0.00321989664290514,0.00324480934068561,6.32393263170095e-05,0.00310460850596428,0.00328443595208228,9,0.0037824937608093,0.00379891437478364,5.03395370771213e-05,0.00366513920016587,0.00383622385561466,9,0.00327476323582232,0.0032762682531029,6.92831028542888e-05,0.00316993752494454,0.00337059749290347
1276,771965.804,6306867.505,21.754,"5",9,0.00299663978835775,0.00301944953389466,0.000189750702627704,0.00264315539970994,0.00331023498438299,9,116.597823248969,119.148818969727,6.93384396620876,106.155212402344,127.241058349609,9,0.00256832386367023,0.00256288121454418,5.18926132163809e-05,0.00246809259988368,0.00266594183631241,9,0.00577700076003869,0.00566939637064934,0.000781670506924558,0.00461914204061031,0.00707302102819085,9,0.00716768086163534,0.0070376698859036,0.000868157344118102,0.00580502906814218,0.008640356361866
1277,771965.035,6306867.293,21.772,"4.5",12,0.00279719929676503,0.00286913581658155,0.000225192987513228,0.00236128410324454,0.00303943222388625,12,116.132716496785,117.437320709229,5.7085031772719,105.91276550293,125.820495605469,12,0.00249922593745093,0.00247495865914971,5.95264526688851e-05,0.0024278664495796,0.00262773176655173,12,0.00548486745295425,0.00553640187717974,0.000551565768340316,0.00455107120797038,0.00627475325018167,12,0.00700305099599063,0.0070434610825032,0.000687115230242901,0.00593799166381359,0.00801459420472383
1278,771963.399,6306864.406,21.796,"5",9,0.00255556024300555,0.00257853278890252,0.00021316752719424,0.00230323057621717,0.00294552068226039,9,110.3718846639,109.625915527344,6.63588022618766,101.062995910645,122.90592956543,9,0.00250656046490702,0.002526197116822,5.33442082964057e-05,0.00240422296337783,0.00257277837954462,9,0.00483278014386694,0.00473218038678169,0.000550204907682457,0.0043067280203104,0.00597604131326079,9,0.00610904048921333,0.00600352697074413,0.000640457576822347,0.00532411364838481,0.00746631622314453
1279,771962.992,6306863.682,21.767,"4",12,0.00245137076126412,0.00241914950311184,8.79971254592839e-05,0.00233518914319575,0.00265455944463611,12,100.334073384603,100.315612792969,2.19053888995028,97.047607421875,104.997817993164,12,0.00260462509080147,0.00259815331082791,7.786558673246e-05,0.00249754195101559,0.00279985088855028,12,0.00449195989252379,0.00439951312728226,0.000212104208073699,0.00423775520175695,0.00493322126567364,12,0.00618192871722082,0.00594402523711324,0.000403194633918049,0.00578960264101624,0.00686777988448739
1280,771962.978,6306862.951,21.804,"3",9,0.00260269965252115,0.00255610980093479,0.000272224865363384,0.00226820958778262,0.00300388340838253,9,99.1616778903537,97.8815460205078,8.24963014823872,88.7560882568359,109.641044616699,9,0.00229806766017444,0.00227425363846123,0.000102336490495165,0.00216869544237852,0.00249834056012332,9,0.00543869555824333,0.00535711785778403,0.000885175155893775,0.00441478658467531,0.006872926838696,9,0.00777067611407902,0.00761162023991346,0.00124417125119289,0.00618838705122471,0.00970578845590353
1281,771962.298,6306862.199,21.796,"3",9,0.00255154000802173,0.00251787505112588,0.000113449009792692,0.00241655367426574,0.00274767470546067,9,103.562740749783,104.101531982422,5.48637079505224,96.8686294555664,112.341232299805,9,0.00252649030234251,0.00254184030927718,8.26894344284714e-05,0.00234338198788464,0.00263387779705226,9,0.00491847527316875,0.00479081878438592,0.000435111019550994,0.00444107549265027,0.00566030899062753,9,0.00656554449556602,0.00640277517959476,0.000602413874730871,0.00585612142458558,0.00766611378639936
1282,771961.712,6306861.494,21.776,"4",8,0.00243020261405036,0.00240030616987497,7.54998932345604e-05,0.00234633404761553,0.00256724003702402,8,98.4795255661011,97.1637954711914,3.9214472734453,94.6793823242188,106.630378723145,8,0.00244985762401484,0.00245200342033058,3.4190843545129e-05,0.00239225779660046,0.00250184442847967,8,0.00465113902464509,0.00467924005351961,0.000191683964678693,0.00434163026511669,0.00498247239738703,8,0.00652257376350462,0.00647289142943919,0.000234745060319415,0.00626310240477324,0.00691959541290998
1283,771959.106,6306859.381,21.774,"6",9,0.00294165678011874,0.0028334993403405,0.000343709970427874,0.00246062432415783,0.00339567381888628,9,118.785862392849,121.314109802246,7.73702953886172,105.632606506348,128.929565429688,9,0.00264001614414155,0.00266184192150831,0.000106629263324387,0.00245620822533965,0.00280441832728684,9,0.00572522921073768,0.00530661968514323,0.000948462374690704,0.00459991674870253,0.00721696252003312,9,0.00666254029298822,0.00633258605375886,0.000973883842787455,0.00545266643166542,0.00814684759825468
1284,771953.468,6306849.891,21.769,"8",9,0.00224789930507541,0.00220015947706997,0.000107734577581706,0.00213347049430013,0.00244051730260253,9,95.7311265733507,95.6363296508789,6.95204238240624,84.0548324584961,108.298934936523,9,0.00231370945564575,0.00231237546540797,2.59817137848635e-05,0.0022558446507901,0.00235629710368812,9,0.0041675984652506,0.00403693364933133,0.00028775381451244,0.00376578839495778,0.00476679904386401,9,0.00500398356881407,0.00483017414808273,0.000354443754841181,0.0046989400871098,0.0057036797516048
1285,771944.747,6306837.735,21.7,"7",9,0.00330092020643254,0.00335174496285617,0.000291224622060948,0.00285161333158612,0.00367071270011365,9,121.819557189941,121.834846496582,8.22146711551814,108.09496307373,133.812805175781,9,0.00250262792946564,0.00251236162148416,9.40573505336414e-05,0.00239040004089475,0.00265101925469935,9,0.00702520889333553,0.00720188999548554,0.000748769741311889,0.00564387114718556,0.00816619489341974,9,0.00903555642192562,0.00904448144137859,0.000843739081298729,0.00771262543275952,0.0101978592574596
1286,771936.764,6306828.385,21.734,"7",9,0.00253102692982389,0.00252979760989547,4.88183119406459e-05,0.00246485741809011,0.00262631569057703,9,104.121132744683,103.969444274902,1.19461445179135,102.674674987793,106.059074401855,9,0.00279425925368236,0.00280406861566007,5.15718049967833e-05,0.00270357774570584,0.00284554972313344,9,0.0044356311360995,0.00443773856386542,5.81617588078937e-05,0.004346938803792,0.00453358655795455,9,0.00491117375592391,0.00492697348818183,7.72112344949362e-05,0.00475260941311717,0.00501770433038473
1287,771929.825,6306821.513,21.681,"9",10,0.00206905853701755,0.00204001809470356,9.17348349379794e-05,0.00195227924268693,0.00226357602514327,10,104.35941696167,104.233966827393,2.25464243168574,101.309204101562,110.241737365723,10,0.00234246626496315,0.00233271066099405,4.05100469210391e-05,0.00229752622544765,0.00242500915192068,10,0.00316234054043889,0.00307555519975722,0.000200128630245987,0.00295219896361232,0.00355794699862599,10,0.00329962307587266,0.00326401053462178,0.000258900842961778,0.00302867568098009,0.00395963480696082
